id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
17827078968686500000,1,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,97fc10e1,ff065cf0,1,2,21767,320,50,2506,0,35,-1,157
11557475094795300000,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,e5dac528,73b4563d,1,2,21767,320,50,2506,0,35,-1,157
11404376525717800000,1,14102305,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,df2ecd35,83cd1c10,1,0,20345,300,250,2331,2,39,100034,23
16008401616181300000,0,14102614,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,5c96a819,3eb8d368,1,0,22322,320,50,2576,1,161,100191,71
9117459113628070000,1,14102910,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ab18f99,fed5ad55,1,0,17262,320,50,1872,3,39,-1,23
2102946126250110000,1,14102904,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e20f2e41,49bc419a,1,0,22987,320,50,2657,3,38,100079,23
611036503397471000,0,14102515,1005,0,1b171d6d,272c5d9d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8868ed6e,be6db1d7,1,0,19950,320,50,1800,3,167,100075,23
8056613121181400000,0,14102319,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f65ca4f4,f39b265e,1,0,15704,320,50,1722,0,35,-1,79
14368730127637600000,0,14102819,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,eab0f984,981edffc,1,3,21189,320,50,2424,1,161,100190,71
8423557105065240000,0,14102117,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,c40bb915,04f5b394,1,0,6616,320,50,576,2,35,-1,32
8427235623302870000,0,14102405,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,56f254f5,1,0,20108,320,50,2299,2,1319,-1,52
13040705985167400000,0,14102504,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7538d351,7ac6007f,1,2,15703,320,50,1722,0,35,-1,79
1058614200125290000,0,14102215,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,a01e6a55,c5b0acf4,eb4d3131,0,0,21821,320,50,2441,0,169,100162,91
11689663116962100000,0,14102205,1005,0,7aec40a2,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,994ea81e,1f0bc64f,1,0,21793,728,90,2513,3,35,100029,68
13911087914447300000,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,28d3bd59,b8d325c3,0f2161f8,a99f214a,6c1e6151,5096d134,1,0,22113,320,50,2547,2,35,100148,13
5433320902105180000,0,14102501,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,93c5906b,9b5ce758,1,0,20395,320,50,2340,3,41,100111,159
4522660498462570000,0,14102806,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,32a257e2,54d0fa93,f07e20f8,4,0,15704,320,50,1722,0,35,-1,79
8377255433665930000,0,14102815,1005,0,29229f8e,a10eb148,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e75c169b,88fe1d5d,1,0,23438,320,50,2684,2,291,-1,52
4223142009075240000,1,14102712,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35740ace,711ee120,1,0,15706,320,50,1722,0,35,100083,79
2963814480351750000,0,14102207,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a047fc7c,be6db1d7,1,0,20093,300,250,2295,2,35,-1,23
8557981377642060000,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8143f603,0bcabeaf,1,3,21191,320,50,2424,1,161,100191,71
8863328058667310000,1,14102810,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c84d4e35,779d90c2,1,0,20108,320,50,2299,2,1327,-1,52
2719977574276910000,0,14102207,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f1a399b1,36d749e5,1,0,21726,320,50,2502,0,35,-1,221
1575660175274900000,0,14102815,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,1bdb7de5,496515fa,1,3,21189,320,50,2424,1,161,100189,71
11011507027346500000,1,14102919,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a72b0ac0,779d90c2,1,0,17653,300,250,1994,2,39,-1,33
11506920759250700000,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,12d0dca0,1ccc7835,1,0,23224,320,50,2676,0,35,100176,221
1902427401432240000,1,14102102,1005,0,790c9243,dffed5f8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2a58d483,24f6b932,1,0,20596,320,50,2161,0,35,-1,157
3807151036736120000,0,14102813,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,93f8bbdd,ef726eae,1,0,22683,320,50,2528,0,39,100075,221
7700056774222360000,0,14102817,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,8471fbdf,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
3182183883367490000,0,14102305,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9046695d,2891f384,1,0,22109,320,50,2546,2,35,-1,13
6183776088265530000,0,14102619,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dd2f6449,711ee120,1,0,15699,320,50,1722,0,35,-1,79
2235418526433920000,0,14102906,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,5410f6b4,8f1db0bc,1,2,22738,320,50,2636,0,47,100111,70
1423627443836060000,0,14102813,1005,0,8f51bf3a,9f448720,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8f4094be,d4897fef,1,0,23438,320,50,2684,2,291,-1,52
9558843508859180000,1,14102104,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7cc31e6b,68b900d9,1,0,19666,300,250,2253,2,303,100128,52
3300763154045880000,0,14102821,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,c17937b9,9e3836ff,1,0,16405,320,50,1835,1,431,-1,71
15118266737865100000,0,14102708,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,52760bc9,16954458,1,0,17653,300,250,1994,2,39,-1,33
7743705783713120000,0,14102305,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,372c8632,36a30aeb,1,0,21835,300,250,2523,0,39,-1,221
17610753293725800000,0,14102820,1005,0,4d933a39,de0f0f82,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e582c7d8,6d44e29a,1,0,17239,320,50,1973,3,39,-1,23
211346991053227000,1,14102903,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,13fffc9c,779d90c2,1,0,22819,320,50,2648,3,39,100148,23
515086844195507000,1,14102516,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009f4310,9e3836ff,1,0,16687,320,50,1872,3,39,-1,23
15452269555064400000,0,14102305,1005,0,85f751fd,c4e18dd6,50e219e0,5064623a,d9b5648e,09481d60,a99f214a,f4fdfc18,b4b19c97,1,0,787,320,50,153,0,169,100228,20
1.5678888790451e+19,0,14102113,1005,0,85f751fd,c4e18dd6,50e219e0,7e9074c4,2347f47a,0f2161f8,a2d9ae7d,d7892cb0,76dc4769,1,3,21665,320,50,2493,3,35,100185,117
14958731204529200000,0,14102804,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,86b63522,0eb711ec,1,0,17653,300,250,1994,2,39,100084,33
15600397784169100000,0,14102809,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8edda38e,ecb851b2,1,0,8330,320,50,761,3,175,100075,23
11848879802337800000,0,14102601,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9203899d,2692a96a,1,3,21191,320,50,2424,1,161,100191,71
15018719208675300000,0,14102914,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b5189b5b,6e1e2240,1,0,19950,320,50,1800,3,167,100075,23
8707247878860060000,0,14102214,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8546df25,1f0bc64f,1,0,17264,320,50,1872,3,39,-1,23
413532488037947000,0,14102516,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,13d5a88a,d4897fef,1,0,16208,320,50,1800,3,167,100077,23
6443854475799640000,1,14102719,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,9b605f82,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
8375168242944640000,0,14102305,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6ffc83b9,a2f15940,1,0,17014,320,50,1872,3,39,-1,23
2796351785642660000,0,14102207,1002,0,df7971d4,ace5b8fd,50e219e0,ecad2386,7801e8d9,07d7df22,788175c3,57d779bf,08ac11ab,0,0,5299,320,50,479,3,39,100077,23
6196973818244400000,0,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,6aaa7ebc,36b67a2a,1,3,21191,320,50,2424,1,161,100189,71
8085944199013230000,0,14102210,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8f44163c,4ea23a13,1,0,21770,320,50,2507,0,35,100176,157
1.1024904658506e+19,0,14102400,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e465e4bf,a4528ded,1,0,21878,320,50,2526,3,167,100081,221
12768981832181700000,0,14102315,1005,0,85f751fd,c4e18dd6,50e219e0,a0fc55e5,2347f47a,0f2161f8,8dfa2df4,f6c3f857,ad0ecb0d,1,2,20093,300,250,2295,2,35,100077,23
62526269965542800,0,14102500,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,611609d1,9b5ce758,1,0,20392,320,50,2340,3,41,100111,159
11616204645595900000,0,14102804,1005,0,2f19f7f2,7cfb8bd7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bc6d7323,fce66524,1,0,17239,320,50,1973,3,39,-1,23
12692206827417200000,1,14102414,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3ef8f882,44956a24,1,2,17654,300,250,1994,2,39,100084,33
2114407275405460000,1,14102903,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e587ffc5,c6263d8a,1,0,23172,320,50,2668,0,35,-1,221
9892443507358420000,1,14102914,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
15558793164194200000,0,14102507,1002,0,5b787406,f3ca2e42,50e219e0,ecad2386,7801e8d9,07d7df22,cf5b7281,048abe3e,021b641d,0,0,21155,320,50,2420,2,35,-1,69
12298496451788700000,0,14102214,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b573dac1,be74e6fe,1,0,19016,300,250,2162,2,39,-1,33
7263168861750900000,0,14102416,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1de6e1bd,b72d1c6e,1,0,20251,320,50,2323,0,687,100081,48
17520039607882800000,1,14102318,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,684bf475,ef726eae,1,0,22141,320,50,2550,0,547,100148,51
11410852037253400000,0,14102417,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,5f70efb8,04f5b394,1,0,4687,320,50,423,2,39,100148,32
4845349996666160000,1,14102511,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fc7496da,c6263d8a,1,0,17753,320,50,1993,2,1063,-1,33
11466545536472300000,0,14102411,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,34706ba2,3e7932d7,1,0,19772,320,50,2227,0,679,-1,48
15648457011981600000,0,14102817,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,3bb1ddd7,1,0,23369,320,50,2680,3,815,100156,42
17088828886560700000,0,14102305,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,37b8a4fe,684581ce,1,0,16208,320,50,1800,3,167,100076,23
329509243195581000,0,14102700,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,efbdb989,86030d43,1,0,19771,320,50,2227,0,935,100079,48
8987649622546730000,0,14102310,1005,1,85f751fd,c4e18dd6,50e219e0,13684a79,2347f47a,0f2161f8,e20efc17,7e21060c,d787e91b,1,0,17875,320,50,2036,3,47,-1,156
968502041545540000,0,14102308,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,ecca54d0,1f0bc64f,1,0,4687,320,50,423,2,39,100148,32
5925160266360820000,1,14102710,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f1c58a40,1ccc7835,1,0,17753,320,50,1993,2,1063,100084,33
9169598152032320000,0,14102823,1010,1,85f751fd,c4e18dd6,50e219e0,495d447f,7801e8d9,0f2161f8,e7c4d13a,9ca8fc6c,7abbbd5c,4,3,16011,320,50,1769,0,673,100228,101
9829855182604550000,0,14102702,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d9977ab6,84ebbcd4,1,0,20632,320,50,2374,3,39,-1,23
12146789952952400000,0,14102202,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,4a0c623c,dc15c87e,1,2,19251,320,50,2201,3,35,100034,43
11687807614190900000,0,14102711,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63bc170b,dff23b13,1,0,22268,320,50,2566,3,47,100155,42
2592687827286580000,1,14102513,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7752d4c0,9dcb1cd1,1,0,19771,320,50,2227,0,679,100077,48
12693780417554300000,0,14102604,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,63356f61,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
7364763978472900000,0,14102901,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b6ef44b2,de38939a,1,0,19771,320,50,2227,0,935,100077,48
10158646654948100000,0,14102907,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b3ab7f2b,1f0bc64f,1,0,23728,320,50,2717,2,35,-1,23
5443054049543490000,0,14102821,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,68d08ea6,e5c6e4b1,1,0,19771,320,50,2227,0,935,100081,48
16165958750152200000,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,8546e74d,6d44e29a,1,0,21682,320,50,2496,3,167,-1,23
2914075186205520000,0,14102804,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8be3c8e5,76dc4769,1,0,22683,320,50,2528,0,39,100076,221
14636475346785600000,0,14102717,1005,1,20e2b21c,44f61852,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,bb2ea497,1,0,22268,320,50,2566,3,47,100156,42
8752148202836860000,0,14102915,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aa2d8142,4c3f6a3c,1,0,20345,300,250,2331,2,39,100000,23
16506334899067200000,0,14102204,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,a2d12a8c,72a00661,1,0,16685,320,50,1092,3,811,100156,61
5446206184465340000,0,14102800,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,0fe64047,95a0fb49,1,0,16688,320,50,1873,3,39,-1,23
827712173678960000,0,14102721,1002,0,9e8e8d09,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,1a1824eb,517615be,0e88538f,0,0,22703,320,50,2624,0,35,100076,221
26813057155227600,0,14102518,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,ead49a45,6b9769f2,f07e20f8,4,3,15708,320,50,1722,0,35,-1,79
1085016207254480000,0,14102513,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5ff9d5eb,d4897fef,1,0,19950,320,50,1800,3,167,100077,23
13684670143316600000,0,14102705,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aa240e77,d4897fef,1,0,16208,320,50,1800,3,167,-1,23
12363272328700100000,1,14102302,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,6dba464f,d787e91b,1,0,19775,320,50,2229,0,687,100031,48
10258611152064300000,0,14102508,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,a02b7f27,8f539423,275fc61c,1,0,19454,300,50,2227,0,679,-1,48
11769452125375600000,0,14102416,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63b570ff,f5351a9b,1,2,16687,320,50,1872,3,39,-1,23
8394410486082580000,0,14102908,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4044f9e8,76dc4769,1,0,8330,320,50,761,3,175,100075,23
10762324299661800000,0,14102506,1005,0,c96057c1,9425ad2a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,825326a0,bfa15b14,1,0,6563,320,50,572,2,39,-1,32
17996216514507900000,0,14102709,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,798936a1,95a0fb49,1,0,22554,320,50,1863,3,39,-1,23
4062063719120730000,0,14102114,1005,0,85f751fd,c4e18dd6,50e219e0,a0d5b2c3,2347f47a,879c24eb,88098721,fb6c47c9,41971090,1,3,19251,320,50,2201,3,35,100034,43
1207321282694880000,0,14102103,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f4197324,6e1e2240,1,0,16208,320,50,1800,3,167,100077,23
6475850294337240000,0,14102404,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,dd6be602,dc15c87e,1,2,456,320,50,122,3,1327,-1,15
11037707028163600000,0,14102106,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0648ad24,76dc4769,1,0,19950,320,50,1800,3,167,100075,23
12539033328263800000,0,14102406,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,b2c789ff,f9ca65e8,41c87f95,1,2,456,320,50,122,3,1327,-1,15
12650744143699800000,0,14102822,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,3ea57bf2,9a349343,7abbbd5c,1,0,23144,320,50,2665,0,35,-1,221
9061552207830110000,0,14102618,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9554530,8b1aa260,1,0,20009,320,50,2283,0,163,-1,95
1106501339680040000,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,ba8037f5,36b67a2a,1,0,22514,320,50,2597,1,167,100003,71
2379634203713770000,0,14102120,1005,0,d7f3460b,f7570339,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95ada199,a5fbe35d,1,0,16858,320,50,1887,3,39,-1,23
9024350051399990000,1,14102722,1002,0,a187a464,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,5171485b,df656b9e,fbe0774d,0,0,21682,320,50,2496,3,167,-1,23
25782905640803800,1,14102617,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ebeed72e,05566ad2,1,0,19772,320,50,2227,0,935,100074,48
8619965965631310000,0,14102808,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,e04e6e6c,8803c3d6,1,2,23143,320,50,2665,0,34,-1,221
5675263885952390000,0,14102308,1005,0,85f751fd,c4e18dd6,50e219e0,73c5810f,7801e8d9,0f2161f8,96f37db1,96240acc,cd5b1559,1,2,22141,320,50,2550,1,547,-1,51
12827315360064600000,0,14102205,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63ed49d4,428bcb95,1,0,20366,320,50,2333,0,39,100081,157
10831486788379100000,0,14102215,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ba7b18f,cd38b7be,1,0,20153,320,50,2307,3,163,100020,61
6339180818151640000,0,14102919,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,afd65d53,02635b69,1,0,20072,320,50,2291,3,35,100199,43
1.1457254319205e+19,0,14102823,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,ecb851b2,1,0,22257,320,50,2545,0,167,-1,221
4528517052592290000,0,14102318,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a57f468,fce66524,1,0,22142,320,50,2550,0,547,-1,51
11313555682653300000,1,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2c3653af,40e56cdb,1,0,15702,320,50,1722,0,35,100084,79
15025261742268600000,0,14102917,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b0135653,abbd6ad1,1,0,20071,320,50,2291,3,35,100194,43
12618164932171100000,0,14102908,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,12e46787,8a4875bd,1,0,23160,320,50,2667,0,35,-1,221
6459974209998600000,1,14102307,1002,0,4fa4c1bc,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,08881eb2,cf204d96,0e88538f,0,0,5299,320,50,479,3,39,100075,23
17990654623694300000,0,14102820,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d53f257,158e4944,1,0,23405,320,50,2682,1,419,100084,212
2943057714080140000,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,bc540cf3,6715887e,1,0,21153,320,50,2420,2,35,100049,69
1.6550164498321e+19,0,14102309,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7923d56,be87996b,1,2,22142,320,50,2550,0,547,100148,51
484779870463985000,0,14102715,1002,0,0da94452,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,65405728,267f2881,27a9908d,0,0,21678,320,50,2495,2,167,-1,23
2406237899775740000,0,14102207,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ea3e40f4,be6db1d7,1,0,16208,320,50,1800,3,167,100077,23
9744455244501410000,0,14102119,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,2466097e,2ea4f8ba,1,0,21189,320,50,2424,1,161,100193,71
16362083708321900000,0,14102720,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f09ae546,9fef9da8,1,0,22681,320,50,2528,0,39,100081,221
2482837031634810000,0,14102510,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9d834082,0bcabeaf,1,3,21189,320,50,2424,1,161,100193,71
11639804536262200000,0,14102618,1002,0,df7971d4,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,d9503517,a7039781,072c9f1e,0,0,17081,320,50,1921,3,47,100077,23
4803736682949650000,1,14102811,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,431b3174,2e0de5da,1,2,15705,320,50,1722,0,35,-1,79
14310055175531200000,0,14102113,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,a816ad72,91813d28,ef726eae,1,0,19251,320,50,2201,3,35,-1,43
12416202437223900000,0,14102817,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,56da1d1a,c144e605,1,0,16615,320,50,1863,3,39,-1,23
5962243325267080000,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,7971364c,2b712694,9e3836ff,1,3,15702,320,50,1722,0,35,-1,79
13491370227969600000,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ce069fd1,c4cff2ea,1,0,19251,320,50,2201,3,35,-1,43
273693447050445000,0,14102100,1005,0,bdb60aea,ac78510a,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,d1bcad76,779d90c2,1,0,15708,320,50,1722,0,35,-1,79
17836163048675600000,0,14102105,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,41d31c2e,6332421a,1,0,17614,320,50,1993,2,1063,100083,33
1594562519116110000,0,14102717,1012,0,d266097b,db11867b,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,7c67627d,e981565c,1,0,18925,320,50,1926,2,39,-1,13
14644907213184200000,0,14102512,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6fe78038,f39b265e,1,0,15705,320,50,1722,0,35,-1,79
15631556699394600000,0,14102717,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9debc08,747d243c,1,0,18092,320,50,2060,3,39,100105,23
2451571942903970000,1,14102316,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9e0ddae,8b1aa260,1,0,21757,320,50,2502,0,39,-1,221
